sort_name,clean_name,album,x2003_rank_old,x2003_rank,x2012_rank,x2020_rank,x2020_2003_differential,release_year,album_genre,album_type,wks_on_billboard,peak_billboard_position,spotify_popularity,spotify_uri,chartmetric_link,artist_member_count,artist_gender,artist_birth_year_sum,debut_album_release_year,avg_age_at_top_500_album,years_between_debut_and_top_500_album,album_id,album_id_quoted,x25,x26
LCD Soundsystem,LCD Soundsystem,,NA,NA,395,433,68,2007,Punk/Post-Punk/New Wave/Power Pop,Studio,,46,,spotify:album:1R8kkopLT4IAxzMMkjic6X,https://app.chartmetric.com/album/3998285/about,,Male/Female,,,,,1R8kkopLT4IAxzMMkjic6X,"""1R8kkopLT4IAxzMMkjic6X"",",NA,NA
X,X,,283,286,287,320,-34,1980,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:1qs5rB2gsrAWDLrUlyjFUD,https://app.chartmetric.com/album/2725804/about,,Male/Female,,,,,1qs5rB2gsrAWDLrUlyjFUD,"""1qs5rB2gsrAWDLrUlyjFUD"",",NA,NA
Go Gos,The Go-Go's,,409,413,414,400,13,1981,Punk/Post-Punk/New Wave/Power Pop,Studio,,1,,spotify:album:1L4HE00En7eNK74voVZums,https://app.chartmetric.com/album/3925904/about,,Female,,,,,1L4HE00En7eNK74voVZums,"""1L4HE00En7eNK74voVZums"",",NA,NA
Belle & Sebastian,Belle & Sebastian,,NA,NA,NA,481,20,1996,NA,Studio,,201,,spotify:album:3e9VtbXnl6tqrFKrnNyxaI,https://app.chartmetric.com/album/1137026/about,,Male/Female,,,,,3e9VtbXnl6tqrFKrnNyxaI,"""3e9VtbXnl6tqrFKrnNyxaI"",",NA,NA
Black Flag,Black Flag,,336,340,340,487,-147,1981,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:34aFnrFRBlErcbU6moRZR3,https://app.chartmetric.com/album/1275503/about,,Male,,,,,34aFnrFRBlErcbU6moRZR3,"""34aFnrFRBlErcbU6moRZR3"",",NA,NA
Rufus,Rufus,,NA,NA,NA,499,2,1977,Funk/Disco,Studio,,12,,spotify:album:3ZJJdnvxztzpOvwvzUzUxC,https://app.chartmetric.com/album/3871894/about,,Male/Female,,,,,3ZJJdnvxztzpOvwvzUzUxC,"""3ZJJdnvxztzpOvwvzUzUxC"",",NA,NA
Arcade Fire,Arcade Fire,,NA,NA,151,500,1,2004,Indie/Alternative Rock,Studio,,123,,spotify:album:6ZB8qaR9JNuS0Q0bG1nbcH,https://app.chartmetric.com/album/1154629/about,,Male/Female,,,,,6ZB8qaR9JNuS0Q0bG1nbcH,"""6ZB8qaR9JNuS0Q0bG1nbcH"",",NA,NA
Rolling Stones,Rolling Stones,,209,211,213,NA,-290,1981,Blues/Blues Rock,Studio,,1,,spotify:album:15XNBzVWARPMlu0sEbfBjJ,https://app.chartmetric.com/album/3253277/about,,Male,,,,,15XNBzVWARPMlu0sEbfBjJ,"""15XNBzVWARPMlu0sEbfBjJ"",",NA,NA
Various Artists,Various Artists,,NA,NA,388,497,4,1985,NA,Compilation,,201,,spotify:album:1DIr8JMRBnm1cZMYIGKb8t,https://app.chartmetric.com/album/850877/about,,N/A,,,,,1DIr8JMRBnm1cZMYIGKb8t,"""1DIr8JMRBnm1cZMYIGKb8t"",",NA,NA
"Johnson, Robert",Robert Johnson,,22,NA,22,NA,-501,1990,Blues/Blues Rock,Compilation,,80,,spotify:album:6QwHn86Rw53qli3Y6b41Rd,https://app.chartmetric.com/album/990947/about,,Male,,,,,6QwHn86Rw53qli3Y6b41Rd,"""6QwHn86Rw53qli3Y6b41Rd"",",NA,NA
Police,The Police,,318,322,323,NA,-179,1981,Punk/Post-Punk/New Wave/Power Pop,Studio,,2,,spotify:album:5jkwdY6jS1Hzi8epr6HW7h,https://app.chartmetric.com/album/4185010/about,,Male,,,,,5jkwdY6jS1Hzi8epr6HW7h,"""5jkwdY6jS1Hzi8epr6HW7h"",",NA,NA
Echo and The Bunnymen,Echo and The Bunnymen,,463,471,463,NA,-30,1981,Punk/Post-Punk/New Wave/Power Pop,Studio,,184,,spotify:album:29rkfL25uKOkVOhyr1CmXJ,https://app.chartmetric.com/album/3966754/about,,Male,,,,,29rkfL25uKOkVOhyr1CmXJ,"""29rkfL25uKOkVOhyr1CmXJ"",",NA,NA
X,X,,330,334,333,NA,-167,1981,Punk/Post-Punk/New Wave/Power Pop,Studio,,165,,spotify:album:2ECSVdWu5RCvYqIRGA0pyR,https://app.chartmetric.com/album/2725798/about,,Male/Female,,,,,2ECSVdWu5RCvYqIRGA0pyR,"""2ECSVdWu5RCvYqIRGA0pyR"",",NA,NA
"Jackson, Michael",Michael Jackson,,20,20,20,12,8,1982,Soul/Gospel/R&B,Studio,,1,,spotify:album:2ANVost0y2y52ema1E9xAZ,https://app.chartmetric.com/album/3952604/about,,Male,,,,,2ANVost0y2y52ema1E9xAZ,"""2ANVost0y2y52ema1E9xAZ"",",NA,NA
"Berry, Chuck",Chuck Berry,,21,21,21,51,-30,1982,Rock n' Roll/Rhythm & Blues,Greatest Hits,,201,,spotify:album:4hQtcgvaybCqBsTrfiL1jC,https://app.chartmetric.com/album/4137516/about,,Male,,,,,4hQtcgvaybCqBsTrfiL1jC,"""4hQtcgvaybCqBsTrfiL1jC"",",NA,NA
Prince,Prince,,162,163,163,130,33,1982,NA,Studio,,9,,spotify:album:34MHuXONazzgSxI0cThpAg,https://app.chartmetric.com/album/7281622/about,,Male,,,,,34MHuXONazzgSxI0cThpAg,"""34MHuXONazzgSxI0cThpAg"",",NA,NA
"Springsteen, Bruce",Bruce Springsteen,,221,224,226,150,74,1982,Country/Folk/Country Rock/Folk Rock,Studio,,3,,spotify:album:6yskFQZNlLYhkchAxELHi6,https://app.chartmetric.com/album/3952619/about,,Male,,,,,6yskFQZNlLYhkchAxELHi6,"""6yskFQZNlLYhkchAxELHi6"",",NA,NA
Roxy Music,Roxy Music,,303,307,NA,336,-29,1982,Punk/Post-Punk/New Wave/Power Pop,Studio,,53,,spotify:album:3JXODSjT9mUz2lIb4YIErw,https://app.chartmetric.com/album/3137312/about,,Male,,,,,3JXODSjT9mUz2lIb4YIErw,"""3JXODSjT9mUz2lIb4YIErw"",",NA,NA
"Costello, Elvis",Elvis Costello,,165,166,166,NA,-335,1982,Punk/Post-Punk/New Wave/Power Pop,Studio,,30,,spotify:album:1pK8MLyjgvt8pNVkQCBnSg,https://app.chartmetric.com/album/2925226/about,,Male,,,,,1pK8MLyjgvt8pNVkQCBnSg,"""1pK8MLyjgvt8pNVkQCBnSg"",",NA,NA
"Thompson, Richard & Linda",Richard & Linda Thompson,,329,333,332,NA,-168,1982,NA,Studio,,201,,spotify:album:4xX94uM6Kf972DJurGKnbb,https://app.chartmetric.com/album/3909285/about,,Male/Female,,,,,4xX94uM6Kf972DJurGKnbb,"""4xX94uM6Kf972DJurGKnbb"",",NA,NA
"Lauper, Cyndi",Cyndi Lauper,,486,494,487,184,310,1983,Punk/Post-Punk/New Wave/Power Pop,Studio,,4,,spotify:album:1FvdZ1oizXwF9bxogujoF0,https://app.chartmetric.com/album/3952666/about,,Female,,,,,1FvdZ1oizXwF9bxogujoF0,"""1FvdZ1oizXwF9bxogujoF0"",",NA,NA
Police,The Police,,447,455,448,159,296,1983,Punk/Post-Punk/New Wave/Power Pop,Studio,,1,,spotify:album:5W9OT0a5iZlBr83a9WMKFY,https://app.chartmetric.com/album/4185868/about,,Male,,,,,5W9OT0a5iZlBr83a9WMKFY,"""5W9OT0a5iZlBr83a9WMKFY"",",NA,NA
R.E.M.,R.E.M.,,195,197,197,165,32,1983,Punk/Post-Punk/New Wave/Power Pop,Studio,,36,,spotify:album:4Mw9Gcu1LT7JaipXdwrq1Q,https://app.chartmetric.com/album/3925900/about,,Male,,,,,4Mw9Gcu1LT7JaipXdwrq1Q,"""4Mw9Gcu1LT7JaipXdwrq1Q"",",NA,NA
U2,U2,,219,221,223,NA,-280,1983,Punk/Post-Punk/New Wave/Power Pop,Studio,,12,,spotify:album:6GaqU0TlYBKHUiSJ0AT9A2,https://app.chartmetric.com/album/3322176/about,,Male,,,,,6GaqU0TlYBKHUiSJ0AT9A2,"""6GaqU0TlYBKHUiSJ0AT9A2"",",NA,NA
Def Leppard,Def Leppard,,380,384,NA,NA,-117,1983,Hard Rock/Metal,Studio,,2,,spotify:album:5ab6RIlAGwbVAacV1JIr2d,https://app.chartmetric.com/album/3122850/about,,Male,,,,,5ab6RIlAGwbVAacV1JIr2d,"""5ab6RIlAGwbVAacV1JIr2d"",",NA,NA
ZZ Top,ZZ Top,,392,396,398,NA,-105,1983,Blues/Blues Rock,Studio,,9,,spotify:album:5LMGAYhn2ywaxGZdtmXGpw,https://app.chartmetric.com/album/1099087/about,,Male,,,,,5LMGAYhn2ywaxGZdtmXGpw,"""5LMGAYhn2ywaxGZdtmXGpw"",",NA,NA
Eurythmics,Eurythmics,,493,500,492,NA,-1,1983,Punk/Post-Punk/New Wave/Power Pop,Studio,,7,,spotify:album:4m9XbflfyP66irnWo3hwZs,https://app.chartmetric.com/album/1910154/about,,Male/Female,,,,,4m9XbflfyP66irnWo3hwZs,"""4m9XbflfyP66irnWo3hwZs"",",NA,NA
"Marley, Bob",Bob Marley,,46,46,46,48,-2,1984,Reggae,Greatest Hits,,54,,spotify:album:04VRfesff9bgDA2Q8J2oDo,https://app.chartmetric.com/album/5672470/about,,Male,,,,,04VRfesff9bgDA2Q8J2oDo,"""04VRfesff9bgDA2Q8J2oDo"",",NA,NA
"Williams, Hank",Hank Williams,,94,129,94,132,-3,1984,Country/Folk/Country Rock/Folk Rock,Greatest Hits,,152,,spotify:album:6zIYEv6soMoaZiypsHB5dd,https://app.chartmetric.com/album/4137586/about,,Male,,,,,6zIYEv6soMoaZiypsHB5dd,"""6zIYEv6soMoaZiypsHB5dd"",",NA,NA
"Springsteen, Bruce",Bruce Springsteen,,85,85,86,142,-57,1984,Singer-Songwriter/Heartland Rock,Studio,,1,,spotify:album:0PMasrHdpaoIRuHuhHp72O,https://app.chartmetric.com/album/3952646/about,,Male,,,,,0PMasrHdpaoIRuHuhHp72O,"""0PMasrHdpaoIRuHuhHp72O"",",NA,NA
Replacements,The Replacements,,236,239,241,156,83,1984,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:2sOLW5TSgXiLZBacdHxO6m,https://app.chartmetric.com/album/3886742/about,,Male,,,,,2sOLW5TSgXiLZBacdHxO6m,"""2sOLW5TSgXiLZBacdHxO6m"",",NA,NA
Minutemen,Minutemen,,407,411,413,267,144,1984,NA,Studio,,201,,spotify:album:5viZ5HyYtV0wafK7DoXmgF,https://app.chartmetric.com/album/429349/about,,Male,,,,,5viZ5HyYtV0wafK7DoXmgF,"""5viZ5HyYtV0wafK7DoXmgF"",",NA,NA
Run D.M.C.,Run-DMC,,237,240,242,378,-138,1984,Hip-Hop/Rap,Studio,,53,,spotify:album:05n0d2kfwGPhKpTonLHRpY,https://app.chartmetric.com/album/1318432/about,,Male,,,,,05n0d2kfwGPhKpTonLHRpY,"""05n0d2kfwGPhKpTonLHRpY"",",NA,NA
Los Lobos,Los Lobos,,453,461,455,431,30,1984,Blues/Blues Rock,Studio,,47,,spotify:album:5dl01XDIMXrmjJ22obqfhQ,https://app.chartmetric.com/album/1112294/about,,Male,,,,,5dl01XDIMXrmjJ22obqfhQ,"""5dl01XDIMXrmjJ22obqfhQ"",",NA,NA
Smiths,The Smiths,,473,481,473,NA,-20,1984,Punk/Post-Punk/New Wave/Power Pop,Studio,,150,,spotify:album:6cI1XoZsOhkyrCwtuI70CN,https://app.chartmetric.com/album/1999136/about,,Male,,,,,6cI1XoZsOhkyrCwtuI70CN,"""6cI1XoZsOhkyrCwtuI70CN"",",NA,NA
Prince and the Revolution,Prince,,73,72,76,8,64,1984,NA,Studio,,1,,spotify:album:7nXJ5k4XgRj5OLg9m8V3zc,https://app.chartmetric.com/album/525577/about,,Male/Female,,,,,7nXJ5k4XgRj5OLg9m8V3zc,"""7nXJ5k4XgRj5OLg9m8V3zc"",",NA,NA
Talking Heads,Talking Heads,,341,345,345,NA,-156,1984,Punk/Post-Punk/New Wave/Power Pop,Live,,41,,spotify:album:4FR8Z6TvIsC56NLyNomNRE,https://app.chartmetric.com/album/3989645/about,,Male/Female,,,,,4FR8Z6TvIsC56NLyNomNRE,"""4FR8Z6TvIsC56NLyNomNRE"",",NA,NA
"Houston, Whitney",Whitney Houston,,251,254,257,249,5,1985,Soul/Gospel/R&B,Studio,,1,,spotify:album:2MH37enG6IPvNK5QFLyKes,https://app.chartmetric.com/album/3970269/about,,Female,,,,,2MH37enG6IPvNK5QFLyKes,"""2MH37enG6IPvNK5QFLyKes"",",NA,NA
"Cooke, Sam",Sam Cooke,,435,443,439,240,203,1985,Soul/Gospel/R&B,Live,,134,,spotify:album:3nTXqOEHr6AfTb1WSaB4Pm,https://app.chartmetric.com/album/617403/about,,Male,,,,,3nTXqOEHr6AfTb1WSaB4Pm,"""3nTXqOEHr6AfTb1WSaB4Pm"",",NA,NA
"Waits, Tom",Tom Waits,,393,397,399,357,40,1985,NA,Studio,,181,,spotify:album:51CvLH7MxsLuFgTwVvzApx,https://app.chartmetric.com/album/28185242/about,,Male,,,,,51CvLH7MxsLuFgTwVvzApx,"""51CvLH7MxsLuFgTwVvzApx"",",NA,NA
Dire Straits,Dire Straits,,347,351,352,418,-67,1985,Singer-Songwriter/Heartland Rock,Studio,,1,,spotify:album:7jvcSnCnugLcisBCNBm60s,https://app.chartmetric.com/album/3989698/about,,Male,,,,,7jvcSnCnugLcisBCNBm60s,"""7jvcSnCnugLcisBCNBm60s"",",NA,NA
Husker Du,Hüsker Dü,,487,495,488,428,67,1985,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:2eOu9QDLP2MoO04ZtII2Vm,https://app.chartmetric.com/album/893252/about,,Male,,,,,2eOu9QDLP2MoO04ZtII2Vm,"""2eOu9QDLP2MoO04ZtII2Vm"",",NA,NA
Replacements,The Replacements,,136,136,137,NA,-365,1985,Punk/Post-Punk/New Wave/Power Pop,Studio,,183,,spotify:album:1yO2d1lmmu0tkDf3trvOm7,https://app.chartmetric.com/album/3966907/about,,Male,,,,,1yO2d1lmmu0tkDf3trvOm7,"""1yO2d1lmmu0tkDf3trvOm7"",",NA,NA
Jesus and Mary Chain,The Jesus and Mary Chain,,265,268,269,NA,-233,1985,Indie/Alternative Rock,Studio,,188,,spotify:album:0PnzJO3D4i85ALVJPaDpru,https://app.chartmetric.com/album/26481684/about,,Male,,,,,0PnzJO3D4i85ALVJPaDpru,"""0PnzJO3D4i85ALVJPaDpru"",",NA,NA
Smiths,The Smiths,,291,295,296,NA,-206,1985,Punk/Post-Punk/New Wave/Power Pop,Studio,,110,,spotify:album:5DM1qCdgGt2zbknnsVn1Ca,https://app.chartmetric.com/album/582113/about,,Male,,,,,5DM1qCdgGt2zbknnsVn1Ca,"""5DM1qCdgGt2zbknnsVn1Ca"",",NA,NA
LL Cool J,LL Cool J,,470,478,470,NA,-23,1985,Hip-Hop/Rap,Studio,,46,,spotify:album:4sevefzBUFvJYAzijVBQ2a,https://app.chartmetric.com/album/3162298/about,,Male,,,,,4sevefzBUFvJYAzijVBQ2a,"""4sevefzBUFvJYAzijVBQ2a"",",NA,NA
Pogues,The Pogues,,437,445,440,NA,-56,1985,NA,Studio,,201,,spotify:album:5uy9pvgfvVAlZnegK6fPLU,https://app.chartmetric.com/album/3889767/about,,Male/Female,,,,,5uy9pvgfvVAlZnegK6fPLU,"""5uy9pvgfvVAlZnegK6fPLU"",",NA,NA
"Simon, Paul",Paul Simon,,81,81,71,46,35,1986,NA,Studio,,3,,spotify:album:4WoQ94qzwQj28n3nlSOVLB,https://app.chartmetric.com/album/557241/about,,Male,,,,,4WoQ94qzwQj28n3nlSOVLB,"""4WoQ94qzwQj28n3nlSOVLB"",",NA,NA
Metallica,Metallica,,166,167,167,97,70,1986,Hard Rock/Metal,Studio,,29,,spotify:album:5gzLOflH95LkKYE6XSXE9k,https://app.chartmetric.com/album/2428685/about,,Male,,,,,5gzLOflH95LkKYE6XSXE9k,"""5gzLOflH95LkKYE6XSXE9k"",",NA,NA
Smiths,The Smiths,,214,216,218,113,103,1986,Punk/Post-Punk/New Wave/Power Pop,Studio,,70,,spotify:album:5Y0p2XCgRRIjna91aQE8q7,https://app.chartmetric.com/album/899720/about,,Male,,,,,5Y0p2XCgRRIjna91aQE8q7,"""5Y0p2XCgRRIjna91aQE8q7"",",NA,NA
Beastie Boys,Beastie Boys,,215,217,219,192,25,1986,Hip-Hop/Rap,Studio,,1,,spotify:album:11oR0ZuqB3ucZwb5TGbZxb,https://app.chartmetric.com/album/3302247/about,,Male,,,,,11oR0ZuqB3ucZwb5TGbZxb,"""11oR0ZuqB3ucZwb5TGbZxb"",",NA,NA
Run D.M.C.,Run-DMC,,122,120,123,209,-89,1986,Hip-Hop/Rap,Studio,,3,,spotify:album:7AFsTiojVaB2I58oZ1tMRg,https://app.chartmetric.com/album/3970251/about,,Male,,,,,7AFsTiojVaB2I58oZ1tMRg,"""7AFsTiojVaB2I58oZ1tMRg"",",NA,NA
"Gabriel, Peter",Peter Gabriel,,185,187,187,297,-110,1986,NA,Studio,,2,,spotify:album:2ikq6LspaBbUG2qyiV5qdx,https://app.chartmetric.com/album/2508066/about,,Male,,,,,2ikq6LspaBbUG2qyiV5qdx,"""2ikq6LspaBbUG2qyiV5qdx"",",NA,NA
"Brown, James",James Brown,,326,330,329,NA,-171,1986,Funk/Disco,Compilation,,201,,spotify:album:4IxN6AdKM6psncLNIwLWUs,https://app.chartmetric.com/album/4160715/about,,Male,,,,,4IxN6AdKM6psncLNIwLWUs,"""4IxN6AdKM6psncLNIwLWUs"",",NA,NA
"Earle, Steve",Steve Earle,,481,489,482,NA,-12,1986,NA,Studio,,89,,spotify:album:3bEnaGjQRqfoqNkAQtO1Uy,https://app.chartmetric.com/album/3968209/about,,Male,,,,,3bEnaGjQRqfoqNkAQtO1Uy,"""3bEnaGjQRqfoqNkAQtO1Uy"",",NA,NA
Prince,Prince,,93,93,93,45,48,1987,NA,Studio,,6,,spotify:album:2QuHyvguNhl5kfdoE17RRe,https://app.chartmetric.com/album/7281500/about,,Male,,,,,2QuHyvguNhl5kfdoE17RRe,"""2QuHyvguNhl5kfdoE17RRe"",",NA,NA
Eric B. & Rakim,Eric B. & Rakim,,223,227,228,61,166,1987,Hip-Hop/Rap,Studio,,58,,spotify:album:3miZDfDnP7SmOXAJXWdFmz,https://app.chartmetric.com/album/2972046/about,,Male,,,,,3miZDfDnP7SmOXAJXWdFmz,"""3miZDfDnP7SmOXAJXWdFmz"",",NA,NA
Guns N' Roses,Guns N' Roses,,61,61,62,62,-1,1987,Hard Rock/Metal,Studio,,1,,spotify:album:28yHV3Gdg30AiB8h8em1eW,https://app.chartmetric.com/album/4137368/about,,Male,,,,,28yHV3Gdg30AiB8h8em1eW,"""28yHV3Gdg30AiB8h8em1eW"",",NA,NA
U2,U2,,27,26,27,135,-109,1987,Indie/Alternative Rock,Studio,,1,,spotify:album:5vBZRYu2GLA65nfxBvG1a7,https://app.chartmetric.com/album/3203751/about,,Male,,,,,5vBZRYu2GLA65nfxBvG1a7,"""5vBZRYu2GLA65nfxBvG1a7"",",NA,NA
"Michael, George",George Michael,,472,480,472,151,329,1987,NA,Studio,,1,,spotify:album:34K1Kvskt9arWy8E1Gz3Lw,https://app.chartmetric.com/album/687733/about,,Male,,,,,34K1Kvskt9arWy8E1Gz3Lw,"""34K1Kvskt9arWy8E1Gz3Lw"",",NA,NA
"Jackson, Michael",Michael Jackson,,200,202,203,194,8,1987,Soul/Gospel/R&B,Studio,,1,,spotify:album:3Us57CjssWnHjTUIXBuIeH,https://app.chartmetric.com/album/1760452/about,,Male,,,,,3Us57CjssWnHjTUIXBuIeH,"""3Us57CjssWnHjTUIXBuIeH"",",NA,NA
Boogie Down Productions,Boogie Down Productions,,436,444,NA,239,205,1987,Hip-Hop/Rap,Studio,,201,,spotify:album:3AJ15ysr4Hz5p0N2tnNb1F,https://app.chartmetric.com/album/1617852/about,,Male,,,,,3AJ15ysr4Hz5p0N2tnNb1F,"""3AJ15ysr4Hz5p0N2tnNb1F"",",NA,NA
New Order,New Order,,357,361,363,NA,-140,1987,Punk/Post-Punk/New Wave/Power Pop,Compilation,,36,,spotify:album:6iHuSGy6pq4tNGFV3ZVPtl,https://app.chartmetric.com/album/6678968/about,,Male,,,,,6iHuSGy6pq4tNGFV3ZVPtl,"""6iHuSGy6pq4tNGFV3ZVPtl"",",NA,NA
Smiths,The Smiths,,361,365,369,NA,-136,1987,Punk/Post-Punk/New Wave/Power Pop,Compilation,,62,,spotify:album:45StnugV9WQMQwk4rRoTy8,https://app.chartmetric.com/album/1737038/about,,Male,,,,,45StnugV9WQMQwk4rRoTy8,"""45StnugV9WQMQwk4rRoTy8"",",NA,NA
R.E.M.,R.E.M.,,462,470,462,NA,-31,1987,Indie/Alternative Rock,Studio,,10,,spotify:album:6gMv3MgFlieOM6Uz5GZBzy,https://app.chartmetric.com/album/2947224/about,,Male,,,,,6gMv3MgFlieOM6Uz5GZBzy,"""6gMv3MgFlieOM6Uz5GZBzy"",",NA,NA
Def Leppard,Def Leppard,,464,472,464,NA,-29,1987,Hard Rock/Metal,Studio,,1,,spotify:album:1ja2qzCrh6bZykcojbZs82,https://app.chartmetric.com/album/2936859/about,,Male,,,,,1ja2qzCrh6bZykcojbZs82,"""1ja2qzCrh6bZykcojbZs82"",",NA,NA
"Springsteen, Bruce",Bruce Springsteen,,467,475,467,NA,-26,1987,Singer-Songwriter/Heartland Rock,Studio,,1,,spotify:album:5Qcef60m4gcckV24PmPYVq,https://app.chartmetric.com/album/3952911/about,,Male,,,,,5Qcef60m4gcckV24PmPYVq,"""5Qcef60m4gcckV24PmPYVq"",",NA,NA
Public Enemy,Public Enemy,,489,497,NA,NA,-4,1987,Hip-Hop/Rap,Studio,,125,,spotify:album:2T6GmdIEdFRG9enKTM9uTZ,https://app.chartmetric.com/album/5178965/about,,Male,,,,,2T6GmdIEdFRG9enKTM9uTZ,"""2T6GmdIEdFRG9enKTM9uTZ"",",NA,NA
"Chapman, Tracey",Tracey Chapman,,258,261,263,256,5,1988,NA,Studio,,1,,spotify:album:6hmmX5UP4rIvOpGSaPerV8,https://app.chartmetric.com/album/3956972/about,,Female,,,,,6hmmX5UP4rIvOpGSaPerV8,"""6hmmX5UP4rIvOpGSaPerV8"",",NA,NA
Public Enemy,Public Enemy,,48,48,48,15,33,1988,Hip-Hop/Rap,Studio,,42,,spotify:album:1Rj1daFzMlYzLv7lJl14hz,https://app.chartmetric.com/album/5178961/about,,Male,,,,,1Rj1daFzMlYzLv7lJl14hz,"""1Rj1daFzMlYzLv7lJl14hz"",",NA,NA
N.W.A,N.W.A,,144,144,144,70,74,1988,Hip-Hop/Rap,Studio,,37,,spotify:album:0Y7qkJVZ06tS2GUCDptzyW,https://app.chartmetric.com/album/3207619/about,,Male,,,,,0Y7qkJVZ06tS2GUCDptzyW,"""0Y7qkJVZ06tS2GUCDptzyW"",",NA,NA
Jane's Addiction,Jane's Addiction,,305,309,312,NA,-192,1988,Hard Rock/Metal,Studio,,103,,spotify:album:4DVBJPJyizvHfJQt5pYaCa,https://app.chartmetric.com/album/1877363/about,,Male,,,,,4DVBJPJyizvHfJQt5pYaCa,"""4DVBJPJyizvHfJQt5pYaCa"",",NA,NA
EPMD,EPMD,,451,459,453,NA,-42,1988,Hip-Hop/Rap,Studio,,80,,spotify:album:2HOl8gDiGGpt7wsIDi9jy5,https://app.chartmetric.com/album/3011934/about,,Male,,,,,2HOl8gDiGGpt7wsIDi9jy5,"""2HOl8gDiGGpt7wsIDi9jy5"",",NA,NA
Sonic Youth,Sonic Youth,,325,329,328,171,158,1988,Punk/Post-Punk/New Wave/Power Pop,Studio,,201,,spotify:album:3BYlBcND6PeKoW6ZODjZO3,https://app.chartmetric.com/album/6419/about,,Male/Female,,,,,3BYlBcND6PeKoW6ZODjZO3,"""3BYlBcND6PeKoW6ZODjZO3"",",NA,NA
Pixies,Pixies,,311,315,317,390,-75,1988,Indie/Alternative Rock,Studio,,201,,spotify:album:50j4Wm1b9hLpSpPIA39Vp9,https://app.chartmetric.com/album/1309827/about,,Male/Female,,,,,50j4Wm1b9hLpSpPIA39Vp9,"""50j4Wm1b9hLpSpPIA39Vp9"",",NA,NA
Madonna,Madonna,,234,237,239,331,-94,1989,NA,Studio,,1,,spotify:album:48AGkmM7iO4jrELRnNZGPV,https://app.chartmetric.com/album/3966999/about,,Female,,,,,48AGkmM7iO4jrELRnNZGPV,"""48AGkmM7iO4jrELRnNZGPV"",",NA,NA
"Jackson, Janet",Janet Jackson,,272,275,277,339,-64,1989,Soul/Gospel/R&B,Studio,,1,,spotify:album:4OD3LU6001esAtFshDX46M,https://app.chartmetric.com/album/3956687/about,,Female,,,,,4OD3LU6001esAtFshDX46M,"""4OD3LU6001esAtFshDX46M"",",NA,NA
"O'Connor, Sinead",Sinead O'Connor,,402,406,408,457,-51,1989,NA,Studio,,1,,spotify:album:0fV9DAddjwNZcmCP1Q8b01,https://app.chartmetric.com/album/560319/about,,Female,,,,,0fV9DAddjwNZcmCP1Q8b01,"""0fV9DAddjwNZcmCP1Q8b01"",",NA,NA
"Raitt, Bonnie",Bonnie Raitt,,225,229,230,492,-263,1989,Country/Folk/Country Rock/Folk Rock,Studio,,1,,spotify:album:6wxpS5o0ty5CLqyH5fIRln,https://app.chartmetric.com/album/3993893/about,,Female,,,,,6wxpS5o0ty5CLqyH5fIRln,"""6wxpS5o0ty5CLqyH5fIRln"",",NA,NA
De La Soul,De La Soul,,342,346,346,103,243,1989,Hip-Hop/Rap,Studio,,24,,spotify:album:34LxHI9x14qXUOS8AWRrYD,https://app.chartmetric.com/album/25803246/about,,Male,,,,,34LxHI9x14qXUOS8AWRrYD,"""34LxHI9x14qXUOS8AWRrYD"",",NA,NA
Cure,The Cure,,322,326,326,116,210,1989,Punk/Post-Punk/New Wave/Power Pop,Studio,,12,,spotify:album:0A13JySVHzBoRZFk2o89Wl,https://app.chartmetric.com/album/370337/about,,Male,,,,,0A13JySVHzBoRZFk2o89Wl,"""0A13JySVHzBoRZFk2o89Wl"",",NA,NA
Beastie Boys,Beastie Boys,,155,156,156,125,31,1989,Hip-Hop/Rap,Studio,,14,,spotify:album:1kmyirVya5fRxdjsPFDM05,https://app.chartmetric.com/album/3250747/about,,Male,,,,,1kmyirVya5fRxdjsPFDM05,"""1kmyirVya5fRxdjsPFDM05"",",NA,NA
"Henley, Don",Don Henley,,385,389,389,NA,-112,1989,Singer-Songwriter/Heartland Rock,Studio,,8,,spotify:album:12lDqJuZIqMk6DNe1fInFl,https://app.chartmetric.com/album/3043599/about,,Male,,,,,12lDqJuZIqMk6DNe1fInFl,"""12lDqJuZIqMk6DNe1fInFl"",",NA,NA
Pixies,Pixies,,222,226,227,141,85,1989,Indie/Alternative Rock,Studio,,98,,spotify:album:0DQyTVcDhK9wm0f6RaErWO,https://app.chartmetric.com/album/683889/about,,Male/Female,,,,,0DQyTVcDhK9wm0f6RaErWO,"""0DQyTVcDhK9wm0f6RaErWO"",",NA,NA
Madonna,Madonna,,275,278,184,138,140,1990,NA,Greatest Hits,,2,,spotify:album:5MzwGwnO9gkh0z6Nl4FF8h,https://app.chartmetric.com/album/3967103/about,,Female,,,,,5MzwGwnO9gkh0z6Nl4FF8h,"""5MzwGwnO9gkh0z6Nl4FF8h"",",NA,NA
